"Lake_Name" "co2.erate.mg.h_StdError" "ch4.erate.mg.h_StdError" "co2.erate.mg.h_Estimate" "ch4.erate.mg.h_Estimate" "co2.drate.mg.m2.h_Estimate" "ch4.drate.mg.m2.h_Estimate" "co2.drate.mg.m2.h_StdError" "ch4.drate.mg.m2.h_StdError" "ch4.trate.mg.h_Estimate" "co2.trate.mg.h_Estimate" "ch4.trate.mg.h_StdError" "co2.trate.mg.h_StdError" "reservoir.volume.m3" "mean.depth.m" "watershed.area.m2" "percent.openwater" "percent.urban" "percent.barren" "percent.forest" "percent.shrub.scrub" "percent.grassland.herbaceous" "percent.pasture.hay" "percent.cultivated.crops" "percent.wetlands" "reservoir.area.m2" "res.perimeter.m" "res.fetch.m" "prop.less.3m" "rda" "si" "percent.agg.ag" "Subpopulation" "citation" "max.depth.ft" "ch4.drate.mg.m2.h_LCB95Pct" "ch4.drate.mg.m2.h_UCB95Pct" "ch4.erate.mg.h_LCB95Pct" "ch4.erate.mg.h_UCB95Pct" "ch4.sat.ratio_Estimate" "ch4.sat.ratio_LCB95Pct" "ch4.sat.ratio_UCB95Pct" "ch4.sat.ratio_StdError" "ch4.trate.mg.h_LCB95Pct" "ch4.trate.mg.h_UCB95Pct" "chla_Estimate" "chla_LCB95Pct" "chla_UCB95Pct" "chla_StdError" "co2.drate.mg.m2.h_LCB95Pct" "co2.drate.mg.m2.h_UCB95Pct" "co2.erate.mg.h_LCB95Pct" "co2.erate.mg.h_UCB95Pct" "co2.sat.ratio_Estimate" "co2.sat.ratio_LCB95Pct" "co2.sat.ratio_UCB95Pct" "co2.sat.ratio_StdError" "co2.trate.mg.h_LCB95Pct" "co2.trate.mg.h_UCB95Pct" "dissolved.ch4_Estimate" "dissolved.ch4_LCB95Pct" "dissolved.ch4_UCB95Pct" "dissolved.ch4_StdError" "dissolved.co2_Estimate" "dissolved.co2_LCB95Pct" "dissolved.co2_UCB95Pct" "dissolved.co2_StdError" "dissolved.n2o_Estimate" "dissolved.n2o_LCB95Pct" "dissolved.n2o_UCB95Pct" "dissolved.n2o_StdError" "ebMlHrM2_Estimate" "ebMlHrM2_LCB95Pct" "ebMlHrM2_UCB95Pct" "ebMlHrM2_StdError" "n2o.erate.mg.h_Estimate" "n2o.erate.mg.h_LCB95Pct" "n2o.erate.mg.h_UCB95Pct" "n2o.erate.mg.h_StdError" "n2o.sat.ratio_Estimate" "n2o.sat.ratio_LCB95Pct" "n2o.sat.ratio_UCB95Pct" "n2o.sat.ratio_StdError" "tn_Estimate" "tn_LCB95Pct" "tn_UCB95Pct" "tn_StdError" "tnh4_Estimate" "tnh4_LCB95Pct" "tnh4_UCB95Pct" "tnh4_StdError" "tno2_Estimate" "tno2_LCB95Pct" "tno2_UCB95Pct" "tno2_StdError" "tp_Estimate" "tp_LCB95Pct" "tp_UCB95Pct" "tp_StdError" "trap_ch4.ppm_Estimate" "trap_ch4.ppm_LCB95Pct" "trap_ch4.ppm_UCB95Pct" "trap_ch4.ppm_StdError" "deplyDt" "lLake_Name" "reservoir.id" "dam" "dam.former.name" "state" "main.dam" "reservoir.polygon.yn" "issue.type" "overlap.watershed.yn" "max.contour.ft" "contour.interval.ft" "last.surveyed" "min.contour.ft" "hypoxic.frac" "hypol.frac"
"27" "Delaware Reservoir" 0.0186550094448281 0.873946988623008 0.0565542138402247 3.39148758897791 44.5549643530681 1.51198787779779 10.4207648238264 0.147611375256147 4.7667387111063 44.8246646740687 0.921054557076215 11.3278799914189 12717948.94 2.845 1003720929.04459 0.8326862066059 10.9435556041772 0.000182032414324 14.546721354106 0.001903718303494 0.00292865943439 4.7556192419919 68.0378878500985 0.3820887277997 4474341.52 42304.5305506686 4351.056145687 0.6167 224.328188753144 5.64179605781917 72.7935070920904 "lake" "EPA" 31.5 1.22267489858731 1.80130085700826 1.67858296687958 5.10439221107624 133.184996266329 -21.1016946674563 287.471687200115 78.7191459387924 2.96150495144043 6.57197247077217 31.9828209231806 25.972504393006 37.9931374533551 3.06654437407175 24.1306406070066 64.9792880991297 0.019991067197107 0.0931173604833423 1.25033053589706 0.651171767552304 1.84948930424182 0.305698866443896 22.6224278696958 67.0269014784416 2.59477674269194e-06 -3.92652844596401e-07 5.58220632998027e-06 1.52422677704938e-06 0.000126884677160296 6.51200286378311e-05 0.00018864932568276 3.15131548383828e-05 3.7367169932541e-07 2.1055437830169e-07 5.36789020349129e-07 8.32246522438003e-08 20.2510209688838 2.72753728894165 37.774504648826 8.94071718570607 4.07160900926632e-05 5.26798342248926e-06 7.61641967628371e-05 1.80861010456233e-05 6.19245534398861 3.54386448317879 8.84104620479843 1.35134669907282 3143.35849662705 2327.77189150845 3958.94510174564 416.123261219001 21.5243013170575 1.91356721645307 41.1350354176619 10.0056604382996 53.220960488275 35.4430052755775 70.9989157009724 9.07055198612205 78.476794612521 41.3075587848034 115.646030440239 18.9642443029075 441596.878921221 353568.40069168 529625.357150762 44913.3141853106 2016-06-08 "delaware reservoir" 21 "delaware dam" "delaware lake" "OH" "Yes" "Yes" NA "Yes" 33 3 1999 30 0 0
"28" "Dillon Lake" 0.0727527129214849 2.97893375304745 0.164388091426432 13.649665565525 -60.697761466638 1.62510669189688 11.1615594609547 0.393807064873562 15.0305395022149 -60.5333733752115 3.04493982911806 11.1625256433711 13752581.99 2.761 1924669674.73865 1.247870609762 11.1693444494167 0.000394664915926 34.1280407084703 0.002580753164684 0.008641010641457 16.8167001243382 35.1606693030657 0.3157319327405 4987429.67 36465.0476781955 3982.02177902599 0.5836 385.904123383589 4.6061010504207 51.9773694274039 "lake" "EPA" 25.5 0.85325902788727 2.39695435590649 7.81106269722128 19.4882684338288 22.1827714489483 -8.1208362317965 52.486379129693 15.4613084320813 9.06256710205192 20.9985119023778 48.889729020979 43.2233493943202 54.5561086476379 2.89106313756505 -82.5740160214114 -38.8215069118645 0.02179539432274 0.306980788530125 1.23400825171902 -0.333609098601116 2.80162560203915 0.799819467441901 -82.4115216127237 -38.6552251376994 4.25595017098193e-07 -1.77207932369678e-07 1.02839796656606e-06 3.0755817669238e-07 0.000121627650219834 -4.06348590808483e-05 0.000283890159520516 8.27885157995699e-05 1.56220810942843e-07 1.42585305959593e-07 1.69856315926094e-07 6.95701813441764e-09 28.673575150926 17.2367816831022 40.1103686187498 5.83520593135167 3.03490695192709e-05 1.65103252105626e-05 4.41878138279791e-05 7.06071357324243e-06 2.74259019833375 2.62548807121328 2.85969232545422 0.0597470810913644 1261.25793844651 1184.55822291572 1337.95765397729 39.1332270060991 66.3225696140694 45.0739076818372 87.5712315463016 10.8413532594675 24.814118221788 22.5983486620098 27.0298877815662 1.13051544684287 264.167392566624 94.9035725833176 433.431212549931 86.3606787259553 658940.091368984 571841.251870256 746038.930867712 44438.9999947717 2016-09-14 "dillon lake" 22 "dillon dam" "dillon lake" "OH" "Yes" "Yes" NA "Yes" 27 3 1999 24 0 0
"29" "Hocking County Lake" 0.014784696990001 0.599852035846817 0.0332697297044124 2.20678923322209 -92.8199745411451 2.84759589356684 5.38362111667523 0.186826702693822 5.05438512678893 -92.7867048114407 0.505046883165315 5.39237905962861 2990241.1 2.874 38269021.6007229 3.3196094577109 6.9309493000823 0 66.2298553111399 0.004446535701682 0.004611222209152 19.7200329373015 2.893777202682 0 1042228.93 13046.1129311763 2500.411682851 0.5559 36.7184411209185 3.60491176744483 22.6138101399835 "lake" "EPA" 19.5 2.48142228493658 3.21376950219711 1.0311008469093 3.38247761953488 396.934274552056 244.487853311398 549.380695792714 77.780215576988 4.06451142528071 6.04425882829716 13.4187074829932 6.51351189769403 20.3239030682924 3.52312371031635 -103.371678036238 -82.2682710460524 0.00429225608167278 0.062247203327152 0.425444876165916 0.161439035349805 0.689450716982027 0.134699332691088 -103.355573559301 -82.2178360635807 7.06582278481013e-06 4.5896292220315e-06 9.54201634758875e-06 1.26338727767986e-06 3.86848101265823e-05 1.29556113883356e-05 6.4414008864829e-05 1.31273834321423e-05 5.47886075949367e-08 3.96993030717544e-08 6.9877912118119e-08 7.69876622336164e-09 6.46862216908763 3.43573483029403 9.50150950788123 1.5474199335889 3.68852262329265e-06 1.510899021776e-06 5.86614622480931e-06 1.11105286561053e-06 1.04236343677105 0.704428276470923 1.38029859707117 0.172419066353114 514.696202531646 417.969891485605 611.422513577686 49.3510655343695 4.60398734177215 4.28962683087252 4.91834785267178 0.160390962986701 1.97322784810127 1.90068311481674 2.0457725813858 0.0370132991507772 31.4957805907173 29.3033175403404 33.6882436410942 1.11862415211237 497139.773148148 465150.424334459 529129.121961837 16321.3962430007 2016-06-20 "hocking county lake" 32 "lake logan dam" "na" "OH" "Yes" "Yes" NA "No" 21 3 2006 18 0.0138633269404263 0.119344022125841
"30" "Kiser Lake" 0.218636925295412 3.73499903375736 0.560240470162967 11.7525164234583 48.3159341718634 4.31788796849751 3.57640067224227 0.880444045035253 15.2068267982564 48.8761746420264 4.14299159822572 3.66498191158179 2941849.68 1.986 22942131.4378111 7.9212579898828 6.7605191953257 0 19.7325595074703 0 0.012391670914866 7.8781224265715 56.237010313321 0.2313634759421 1480903.74 9044.72234660988 3066.881706868 0.9811 15.4919802132521 2.09665460600439 64.1151327398925 "lake" "EPA" 16.5 2.59224934982565 6.04352658716937 4.43205283500202 19.0729800119147 985.829070413227 816.909509598376 1154.74863122808 86.1850330655395 7.0867124774819 23.3269411190308 5.4 4.91037368567556 5.88962631432445 0.249813934432752 41.3063176599837 55.3255506837431 0.131719970893385 0.988760969432548 2.35894593878193 2.28971388566773 2.42817799189612 0.0353231251493855 41.6929420913353 56.0594071927175 1.855e-05 1.53160594255089e-05 2.17839405744911e-05 1.65e-06 0.000228 0.00022212010804638 0.00023387989195362 3.00000000000001e-06 7.455e-08 6.38681962842567e-08 8.52318037157433e-08 5.45e-09 27.3403691228245 12.1313301928698 42.5494080527791 7.75985632895379 1.28343350320749e-05 5.69657933221765e-06 1.99720907319321e-05 3.64177901030782e-06 1.30521523477539 1.11315045022722 1.49728001932355 0.0979940376778078 1135 1037.001800773 1232.998199227 50 79.6916666666667 62.5256487687367 96.8576845645966 8.75833333333333 18.05 13.6400810347849 22.4599189652151 2.25 36.94784950025 34.2862646619447 39.6094343385553 1.35797640125 591009.804305556 531853.709150752 650165.899460359 30182.2358070962 2016-06-13 "kiser lake" 36 "kiser lake dam" "na" "OH" "Yes" "Yes" NA "No" 18 3 2003 15 0 0.730903755762259
"31" "Knox Lake" 0.00472766500380959 0.451781642567102 0.0120675346095698 1.91620009570953 -59.4954676917985 0.824351719161705 5.57407611345981 0.144852485860602 2.70324538670479 -59.4834001571889 0.454728093786483 5.57564601293245 3419411.37 2.311 80901401.342133 2.4897650409398 6.6694108223567 0 30.4523406906372 0.000500622997508 0.003437611249555 16.4938590245639 43.187077251691 0.313723745105 1479502.54 17097.730700643 2134.26258594599 0.7449 54.681488645591 3.96529664757387 59.6809362762549 "lake" "EPA" 25.5 0.540446063803828 1.10825737451958 1.03072434740166 2.8016758440174 228.735181211448 170.849701538161 286.620660884736 29.5339506898497 1.81199470012474 3.59449607328485 46.4608759124088 43.2840528562422 49.6376989685753 1.62085787352466 -70.4204561212647 -48.5704792623322 0.00280148147113264 0.0213335877480071 0.603790171575151 0.384158932342545 0.823421410807758 0.112058813817514 -70.4114655330808 -48.5553347812969 4.52471698113208e-06 3.37291543343557e-06 5.67651852882858e-06 5.87664649341403e-07 6.22009433962264e-05 3.97327019376396e-05 8.46691848548133e-05 1.14635991456034e-05 6.47924528301887e-08 5.53833697644989e-08 7.42015358958785e-08 4.80064079743682e-09 6.43584124141878 2.52602194322642 10.3456605396111 1.99484242008145 2.76923015186504e-06 1.0671278040129e-06 4.47133249971717e-06 8.68435522937208e-07 1.05512827240964 0.899095538917822 1.21116100590146 0.0796100003482633 1244.09433962264 825.552368769544 1662.63631047574 213.545745817017 138.430943396226 -204.741027589294 481.602914381747 175.090957636169 5.63783018867924 3.14766768767341 8.12799268968508 1.27051441794233 98.4195869954811 32.4196774860392 164.419496504923 33.6740419875267 516210.402328767 456717.678456358 575703.126201176 30353.9883088056 2016-06-09 "knox lake" 37 "knox lake dam" "na" "OH" "Yes" "Yes" NA "Yes" 27 3 2003 24 0.0734517063970575 0.103866909116583
"32" "La Due Reservoir" 0.019020465511637 1.44939384721798 0.0700066750856399 5.20882727950341 -50.895159820371 0.403878453405101 4.6453477421897 0.0872110499087343 5.58452816639187 -50.8374675175763 1.48406684094174 4.64239600716698 21067399.76 3.656 93836191.8991383 7.9601894643987 14.0698410263294 0.000546531919382 41.8058565209887 0.002282010470401 0.051230176232573 9.3485723052141 20.5371354056801 0.8725334151533 5770547.12 45630.4523538405 3231.49445969999 0.4168 16.2612296456108 5.3584766959091 29.8857077108942 "lake" "EPA" 25.5 0.232947936530057 0.574808970280146 2.36806753954223 8.04958701946459 27.3532942821333 -9.27513393555537 63.9817224998219 18.6883169826635 2.67581060749594 8.49324572528781 31.9761624099542 26.8267065584528 37.1256182614555 2.62732167127537 -59.9998740907273 -41.7904455500148 0.0327272477136452 0.107286102457635 0.375410843227787 0.226846168016383 0.523975518439191 0.0757996965164989 -59.9363964935962 -41.7385385415565 4.79243902439024e-07 -1.39472188144037e-07 1.09795999302209e-06 3.15677275431291e-07 3.37408536585366e-05 2.24404691025506e-05 4.50412382145225e-05 5.76560826888757e-06 4.50932926829268e-08 3.81207149781695e-08 5.20658703876841e-08 3.55750297441999e-09 12.1735649536207 6.38176512743529 17.9653647798062 2.95505421113368 4.0628395904927e-06 2.18846213926057e-06 5.93721704172482e-06 9.56332598974765e-07 0.853246638034153 0.666157467173192 1.04033580889512 0.0954554126181384 1171.46646341463 812.018061048698 1530.91486578057 183.395411957168 11.0506097560976 10.4895977568642 11.6116217553309 0.286235871505057 4.0975595597561 2.91342544198686 5.28169367752534 0.604161161689471 74.4964285699067 70.793647584068 78.1992095557455 1.88920868701968 647005.206349206 597832.032294664 696178.380403749 25088.8151223258 2016-09-07 "la due reservoir" 38 "bridge creek dam" "ladue reservoir" "OH" "Yes" "Yes" "Constricted" "Yes" 27 3 1999 24 0.0271339195397695 0.0520019804285519
"33" "Lake Loramie" 0.41840676137376 4.10122294674014 0.809641995173873 12.2297055752487 -9.68244692201361 0.114338205904142 4.56561563457103 0.0254368117064033 12.3071142471862 -8.64907382587948 4.09877357168033 4.82981558651619 2674062.43 0.94 199445176.166728 2.0104334954918 8.5489679323447 7.6716878616e-05 7.2650884049207 0 0.024075561612679 3.2270729351878 76.3035100228346 0.229699360091 2847643.71 65108.1260510727 3396.33180581699 1 70.0386693273254 10.8839725636824 79.5305829580224 "lake" "EPA" 9 0.0644829710780651 0.16419344073022 4.1914563070688 20.2679548434286 49.767070348961 20.8754458368162 78.6586948611059 14.7408956185105 4.27366566590814 20.3405628284642 61.3648955223881 54.4383675842281 68.291423460548 3.53400776381378 -18.6308891330258 -0.734004711001409 -0.0104201880067407 1.62970417835449 1.29389294743797 0.887102403745153 1.70068349113079 0.207550009541771 -18.1153384274214 0.817190775662452 8.70004854368932e-07 4.01142912901264e-07 1.3388667958366e-06 2.39219671976624e-07 0.000115216990291262 7.40195320292303e-05 0.000156414448553294 2.10194975963804e-05 2.51252427184466e-08 2.49417351092616e-08 2.53087503276316e-08 9.36280516542566e-11 47.4831433380878 19.6493611602831 75.3169255158925 14.2011702242256 1.58152031752447e-05 1.72697498081335e-06 2.9903431369676e-05 7.18800360902419e-06 0.48532510019482 0.461818549256337 0.508831651133302 0.0119933586146987 1864.12621359223 1579.68941935549 2148.56300782898 145.123480064096 24.1021844660194 17.7252950468408 30.4790738851981 3.25357479498539 7.90106796116505 7.09363448075106 8.70850144157904 0.411963427278726 772.682002657767 479.790661907566 1065.57334340797 149.437103467457 574578.623099651 435507.357014425 713649.889184878 70956.031428232 2016-08-03 "lake loramie" 39 "lake loramie dam" "na" "OH" "Yes" "Yes" "Constricted" "No" 10 2 2006 8 0 0
"34" "Lake Milton" 0.00492031435974449 1.26998645269468 0.0160640255357077 3.47476239562895 -77.6583575997151 0.634706886547492 14.176594811638 0.0751053901773647 4.10946928217644 -77.6422935741794 1.28654812249398 14.1777829473795 27367003.28 4.148 706801984.926745 4.0272755055264 14.1269800845515 0.000767839861458 29.6365812662354 0.003082819742271 0.02292568634442 20.2185096521163 27.1079305251362 2.2050883716192 6598378.59 32316.1091022252 4295.14820847 0.3674 107.117525205044 3.5489143538457 47.3264401772525 "lake" "EPA" 34.5 0.487503026755029 0.781910746339955 0.985634687493599 5.9638901037643 26.4074753341946 22.3117369766469 30.5032136917422 2.0897008260633 1.58788129771062 6.63105726664226 10.1638461538462 9.1562971687508 11.1713951389415 0.51406505070643 -105.443972853943 -49.8727423454873 0.0064203865979932 0.0257076644734221 0.75605956343024 0.232407688078151 1.27971143878233 0.267174233548467 -105.430237531669 -49.8543496166895 4.67518987341772e-07 4.06166870049712e-07 5.28871104633832e-07 3.13026758532286e-08 6.81582278481013e-05 1.83303596149554e-05 0.000117986096081247 2.54228489024195e-05 5.10670886075949e-08 4.07864635478444e-08 6.13477136673455e-08 5.24531325108156e-09 13.3773126766092 5.40380572581771 21.3508196274006 4.06819054517607 5.64516874778115e-06 2.19984450237307e-06 9.09049299318923e-06 1.75785079347598e-06 0.973314540511527 0.815726932195097 1.13090214882796 0.0804033184076142 775.398734177215 721.093819547081 829.703648807349 27.7070982214389 11.9794303797468 8.50142859541993 15.4574321640737 1.77452331357154 4.03829113924051 -1.15591176393185 9.23249404241286 2.65015221919564 114.717571075949 35.2660046284444 194.169137523454 40.5372583752604 492393.934684685 333824.117365662 650963.752003707 80904.4546582494 2016-08-30 "lake milton" 40 "lake milton dam" "na" "OH" "Yes" "Yes" NA "Yes" 36 3 1998 33 0.000154881407972704 0.652908525540251
"35" "Lake Mohawk" 0.0391809106438079 0.980717001585333 0.0948201668829691 3.22982675312754 -60.4313160982356 1.71008570117409 8.68598878006391 0.101130900895774 4.78782500048573 -60.3364959313527 1.01284129053194 8.68012406124904 6250394.81 2.981 15333473.9044655 13.2938138279141 18.5878624251673 0 50.4578002112924 0.000410846343468 0.036095785890363 8.9271041202019 5.0827561920413 0 2021159.99 14401.6133366498 3096.590220719 0.5526 7.58647211518644 2.8576291558262 14.0098603122432 "lake" "EPA" 33.75 1.51187277769428 1.90829862465389 1.30765675099418 5.15199675526091 46.2958528961476 33.8183102413731 58.7733955509221 6.36621017181733 2.80269254898805 6.77295745198341 8.6562324929972 7.07248127851426 10.2399837074801 0.80805118204996 -77.4555412772799 -43.4070909191914 0.0180269931396237 0.171613340626315 0.952314776389014 0.225147769361928 1.6794817834161 0.371010392416844 -77.3492264727403 -43.323765389965 8.30463665594855e-07 6.16511436470828e-07 1.04441589471888e-06 1.09161306438105e-07 8.69513826366559e-05 1.89483089814673e-05 0.000154954456291845 3.46960832911157e-05 5.85116398713826e-08 5.10543837525369e-08 6.59688959902284e-08 3.80479242356882e-09 11.614339120455 6.31666181370299 16.912016427207 2.70294625234924 5.17157953834649e-06 3.1104986710695e-06 7.23266040562347e-06 1.05159119429465e-06 1.09686421207174 0.978677616004498 1.21505080813899 0.0603003917416277 695.712218649518 442.698171760108 948.726265538927 129.091171513942 13.288038585209 12.4890468581898 14.0870303122282 0.407656331096659 5.39699035369775 0.0748176831643814 10.7191630242311 2.71544411658275 30.4072025723473 27.6995083863378 33.1148967583567 1.38150201093868 408769.224740979 278058.604311201 539479.845170756 66690.317506243 2016-08-29 "lake mohawk" 41 "lake mohawk dam" "na" "OH" "Yes" "Yes" NA "Yes" 34.5 1.5 2010 33 0.0160555169794146 0.0350081021521903
"36" "Lake Roaming Rock" 0.0116969123786512 0.764616202370301 0.0444607291925075 3.07970954895685 -86.7978658858126 2.11237974664276 8.12521754714416 0.336679075533817 5.02263465658321 -86.7534051566201 0.881306532825253 8.12251942343068 7236181.12 3.963 165038260.847428 2.0788229455809 6.5593080769797 0 31.4315629890987 0.036897471274397 0.031171437452624 8.2029524521058 36.0767397599429 8.84372290359 1781332.31 27703.3882231833 2049.60041778999 0.4398 92.6487775026255 5.85538537215446 44.2796922120487 "lake" "EPA" 37.7 1.45250088424823 2.77225860903728 1.58108933031527 4.57832976759843 92.0562304419713 51.6245443337213 132.487916550221 20.6287903385827 3.29530559290585 6.74996372026057 7.00835164835165 6.76073917075881 7.25596412594448 0.126335218170319 -102.722999644768 -70.8727321268572 0.0215352022000304 0.0673862561849847 0.765808444817798 0.366720804404511 1.16489608523109 0.203619884631167 -102.673250690271 -70.8335596229689 1.67394495412844e-06 9.02259243713421e-07 2.44563066454346e-06 3.93724433970205e-07 7.09293577981651e-05 3.19982472390254e-05 0.000109860468357305 1.98631765002946e-05 5.4102752293578e-08 4.54321263338587e-08 6.27733782532973e-08 4.42387004460904e-09 7.06754107306474 4.06666993894955 10.0684122071799 1.53108483512232 3.67402913741566e-06 2.19467073675878e-06 5.15338753807253e-06 7.54788563629671e-07 0.996907271757066 0.866192293536954 1.12762224997718 0.0666925409095141 1406.33027522936 1310.95338967245 1501.70716078627 48.6625704906994 51.1064220183486 -51.033551787145 153.246395823842 52.1131891254945 6.59218933486239 -0.71398660542479 13.8983652751496 3.72770928339365 58.8259804137028 1.26429910414449 116.387661723261 29.368744407345 615948.030425417 540549.3379799 691346.722870935 38469.4275202261 2016-09-08 "lake roaming rock" 42 "roaming rock shores lake dam" "na" "OH" "Yes" "Yes" NA "No" NA NA NA NA 0.181302461649827 0.139172405071033
"37" "Lake Waynoka" 0.11276165112042 0.932970976749114 0.167364441657466 1.52219033594027 17.1531360441078 1.22844268982014 4.96369810828225 0.120117640569186 2.75063302576041 17.3644640931524 0.888246419535563 4.97801734155395 3889014.9 3.5 14481608.5488259 7.0183059261558 15.9478746509463 0.000372323921812 24.5857896369842 0.003288861309339 0.140242010549178 23.0778777536457 14.9177784672665 0.0620539869687 1117726.03 30360.0727259273 2513.943095912 0.5821 12.9563132289456 8.10084258391953 37.9956562209122 "lake" "EPA" 45 0.993016440396609 1.46386893924367 -0.30639917710915 3.35077984898969 NA NA NA NA 1.00970203407405 4.49156401744677 7.94201680672269 7.02068982270803 8.86334379073735 0.470073425472087 7.42446652174495 26.8818055664706 -0.053644333375829 0.38837321669076 NA NA NA NA 7.60772938929081 27.121198797014 NA NA NA NA NA NA NA NA NA NA NA NA 27.1800573585021 -9.5797744073984 63.9398891244026 18.7553608412488 1.25230534734638e-05 -4.59894180910806e-06 2.96450487560356e-05 8.73587240256861e-06 NA NA NA NA 614.936507936508 500.631447863579 729.241568009437 58.3199798437894 11.4725396825397 9.96263162549525 12.9824477395841 0.770375409423028 3.75285714285714 3.23153338914615 4.27418089656814 0.265986394557823 30.6987072716127 20.4034327475557 40.9939817956697 5.25278760490743 298782.370820669 139980.428192976 457584.313448361 81022.8881144256 2016-07-26 "lake waynoka" 45 "lake waynoka dam" "na" "OH" "Yes" "Yes" NA "No" 950 10 NA 960 0.258011474833897 0.310046359040692
"38" "Michael J Kirwan Reservoir" 0.00645118033976956 0.414812600753529 0.0226105118982564 1.57818802829901 -12.9569839789879 0.887118125653946 6.72953272972899 0.1362510283291 2.46530615395296 -12.9343734670896 0.413835080872834 6.73103247484307 60364262.94 6.114 207884809.391006 5.5699139793325 10.1501790113035 8.6583459962e-05 45.065392158136 0.008376949751289 0.048387166599564 16.9049876402111 15.194098471369 1.4303587585664 9160882.5 86767.0542318377 4254.776646925 0.258 22.6926619123219 8.08688495560848 32.0990861115801 "lake" "EPA" 57.5 0.620071017272363 1.15416523403553 0.765170270488704 2.39120578610932 47.7590866655644 30.5715051273086 64.9466682038202 8.76933539280788 1.65420429990298 3.27640800800293 4.15138888888889 3.52521375475145 4.77756402302632 0.319482979828519 -26.1466257620402 0.232657804064447 0.00996643077453521 0.0352545930219776 1.39367561937351 0.867498202258295 1.91985303648872 0.268462798942037 -26.1269546965516 0.258207762372283 8.83732196162047e-07 5.79227382701598e-07 1.1882370096225e-06 1.55362453525852e-07 0.000132305799573561 8.04880770557174e-05 0.000184123522091404 2.64380993357913e-05 5.21574413646056e-08 4.75725677528431e-08 5.6742314976368e-08 2.33926421501993e-09 3.76224678102118 2.00931135194455 5.51518221009781 0.894371245034889 1.3742571966916e-06 6.79057958434455e-07 2.06945643494874e-06 3.54700006602562e-07 0.93371225165311 0.869454386050791 0.997970117255428 0.0327852277435587 231.426417270789 201.362189899773 261.490644641805 15.339173376735 6.33678251599147 2.87217519238608 9.80138983959686 1.76768927946318 6.78950248081023 -0.100468676030576 13.679473637651 3.51535600204291 28.1227235074627 21.4851457501322 34.7603012647932 3.38658149317379 624966.75529525 563362.114344179 686571.396246322 31431.5168222482 2016-09-06 "michael j kirwan reservoir" 51 "michael j kirwan dam and reservoir" "michael j kirwan reservoir" "OH" "Yes" "Yes" "Constricted" "No" NA NA NA NA 0.164550425305002 0.219671818790868
"39" "Paint Creek Lake" 0.0636576059047464 3.76507440713815 0.309610390613532 22.7751968932153 -54.2338234316138 2.24437164202122 8.69045901177436 0.42252490149915 24.5706942068323 -53.9240758494288 3.87492663343894 8.64768423869218 19583188.28 4.209 1476254811.27461 0.461510229737 6.6108749368243 0.000549910471893 8.2855413173587 0.001500365489277 0.005245487472466 6.4235883548227 77.4520855446095 0.0368232732842 4662382.55 47425.0053388306 4795.439500602 0.4179 316.630991868012 6.19581588985892 83.8756738994322 "lake" "EPA" 37.5 1.41623805251156 3.07250523153089 15.3957866561111 30.1546071303196 224.006058067663 211.185545711422 236.826570423904 6.5411979288229 16.9759775625569 32.1654108511077 25.9581592039801 19.5929746161615 32.3233437917987 3.24760283251447 -71.2668101038131 -37.2008367594145 0.184843775698185 0.434377005528879 1.21773530060485 0.934927185487641 1.50054341572205 0.144292506060295 -70.8732255069401 -36.9749261919174 4.05800904977376e-06 3.93598332376099e-06 4.18003477578652e-06 6.2259167502713e-08 0.000111696832579186 9.01970618055081e-05 0.000133196603352863 1.09694723695256e-05 3.59692307692308e-07 1.91761665703314e-07 5.27622949681302e-07 8.5680473372781e-08 53.2865467592503 36.5965753715206 69.97651814698 8.51544799770713 0.000164894774233905 0.000111629673228975 0.000218159875238836 2.71765713171664e-05 6.61309780821443 3.62381177596137 9.6023838404675 1.52517396025242 2350.93514328808 1690.44668979043 3011.42359678574 336.990097117859 17.3737556561086 -1.162533200116 35.9100445123332 9.45746401588829 138.746606334842 73.7243266166118 203.768886053071 33.1752421121599 63.5119530728266 35.2239881161154 91.7999180295377 14.4329003899271 590344.094587206 468988.138603605 711700.050570807 61917.4418207892 2016-07-13 "paint creek lake" 67 "paint creek dam" "paint creek lake" "OH" "Yes" "Yes" "Constricted" "No" 40 5 1999 35 0.195980935030871 0
